TICKET,FECHA,IDESTADO,IDCIUDAD,IDTIENDA,IDEMPLEADO
00005391,2022-12-21,29,2,24,18
00005392,2020-12-18,12,18,17,50
00005393,2022-01-08,2,4,83,46
00005394,2021-02-12,16,7,37,6
00005395,2022-11-22,19,5,46,94
00005396,2020-05-30,27,5,5,87
00005397,2021-01-06,25,2,87,48
00005398,2021-12-22,25,6,85,43
00005399,2022-11-24,13,10,19,55
00005400,2022-11-03,28,13,8,40
00005401,2020-02-28,19,17,52,60
00005402,2021-08-26,3,4,40,63
00005403,2020-09-23,2,12,90,93
00005404,2020-09-07,27,16,11,38
00005405,2022-07-30,4,8,47,76
00005406,2022-04-14,9,6,39,50
00005407,2022-02-28,1,18,66,58
00005408,2021-11-14,19,15,52,27
00005409,2022-07-30,4,14,85,50
00005410,2022-05-30,9,5,44,75
00005411,2021-09-09,14,18,31,44
00005412,2022-06-10,11,7,63,45
00005413,2020-10-30,13,12,65,24
00005414,2022-04-04,18,15,3,85
00005415,2022-11-16,27,17,19,30
00005416,2020-08-04,2,1,99,70
00005417,2020-10-30,16,4,92,26
00005418,2021-06-27,16,18,37,78
00005419,2022-03-16,13,12,100,11
00005420,2022-11-30,26,20,68,42
00005421,2022-07-30,14,18,33,80
00005422,2021-05-30,2,12,80,18
00005423,2020-09-14,10,9,80,30
00005424,2020-01-16,27,10,78,48
00005425,2022-04-24,30,14,43,38
00005426,2022-09-21,15,16,32,52
00005427,2021-12-05,27,11,52,70
00005428,2021-08-09,30,3,28,48
00005429,2020-10-30,3,20,50,71
00005430,2021-11-08,23,17,76,23
00005431,2022-04-05,24,1,26,12
00005432,2021-09-09,18,13,79,41
00005433,2022-02-15,23,8,22,80
00005434,2021-02-25,21,6,96,68
00005435,2022-10-30,12,16,28,96
00005436,2020-02-01,4,6,93,57
00005437,2021-10-30,9,2,20,97
00005438,2022-12-09,12,19,29,72
00005439,2021-10-30,12,3,26,61
00005440,2020-08-23,1,19,89,17
00005441,2022-04-26,28,17,24,53
00005442,2021-09-30,23,2,74,54
00005443,2022-04-07,26,2,38,11
00005444,2022-11-16,21,9,73,32
00005445,2020-01-03,32,19,8,1
00005446,2021-03-05,20,17,8,17
00005447,2022-11-25,8,3,57,90
00005448,2020-01-29,1,3,4,90
00005449,2021-05-30,28,2,66,54
00005450,2020-06-02,6,11,6,47
00005451,2021-11-18,7,13,74,31
00005452,2021-09-22,9,15,85,61
00005453,2022-07-30,1,11,43,63
00005454,2020-02-20,22,6,30,28
00005455,2020-11-11,29,7,84,12
00005456,2021-01-24,22,6,46,20
00005457,2022-12-13,29,17,82,83
00005458,2021-02-12,20,2,29,53
00005459,2020-08-16,31,5,34,10
00005460,2021-06-22,18,2,77,4
00005461,2020-01-28,8,13,94,62
00005462,2021-11-20,7,6,61,77
00005463,2022-01-09,32,9,96,96
00005464,2021-03-25,1,2,50,4
00005465,2021-06-17,6,2,99,32
00005466,2022-03-28,8,9,84,10
00005467,2021-01-15,27,20,72,38
00005468,2021-06-24,25,3,34,1
00005469,2021-09-25,24,15,52,36
00005470,2021-07-30,18,8,44,37
00005471,2021-01-16,2,8,87,58
00005472,2022-05-30,2,8,52,49
00005473,2022-03-29,18,6,97,54
00005474,2020-10-30,5,11,3,29
00005475,2022-02-12,13,18,40,54
00005476,2021-02-13,10,18,86,95
00005477,2022-01-01,24,19,44,8
00005478,2022-10-30,28,16,67,7
00005479,2021-08-22,28,9,46,67
00005480,2022-06-24,14,15,42,54
00005481,2021-03-14,23,18,85,37
00005482,2022-01-19,16,19,36,17
00005483,2020-07-30,8,15,72,16
00005484,2020-09-27,4,8,14,45
00005485,2020-12-06,27,8,20,75
00005486,2021-07-30,32,4,41,38
00005487,2022-01-30,2,14,17,97
00005488,2022-05-30,8,7,28,52
00005489,2020-03-14,2,4,39,76
00005490,2020-01-23,13,7,64,56
00005491,2020-06-20,1,4,21,26
00005492,2022-11-17,31,5,88,71
00005493,2022-08-01,31,8,76,85
00005494,2020-04-29,26,6,7,51
00005495,2020-08-11,17,17,6,35
00005496,2022-06-27,8,19,69,98
00005497,2020-02-11,30,13,63,26
00005498,2022-11-17,16,9,2,23
00005499,2022-06-20,9,18,100,18
00005500,2020-06-26,26,2,20,54
00005501,2022-11-13,21,7,64,67
00005502,2020-12-10,13,8,74,24
00005503,2021-06-19,31,4,69,82
00005504,2020-10-30,3,9,17,20
00005505,2022-06-28,17,5,65,3
00005506,2022-07-30,16,2,61,72
00005507,2022-12-16,16,8,12,5
00005508,2022-10-30,14,13,30,93
00005509,2020-06-05,30,15,43,53
00005510,2021-11-10,18,11,81,97
00005511,2021-12-24,7,10,25,2
00005512,2021-12-12,5,4,8,29
00005513,2022-11-16,4,20,14,69
00005514,2021-08-01,9,20,52,26
00005515,2021-03-08,18,10,84,84
00005516,2020-11-17,28,4,49,41
00005517,2022-07-30,6,18,80,62
00005518,2021-03-25,4,9,41,84
00005519,2022-10-30,27,4,66,6
00005520,2021-05-30,17,17,39,24
00005521,2021-03-27,16,2,58,67
00005522,2022-09-07,19,2,81,36
00005523,2021-10-30,32,11,35,71
00005524,2020-09-09,5,9,18,40
00005525,2020-03-24,15,3,50,12
00005526,2020-04-19,20,19,15,3
00005527,2022-05-30,14,5,100,81
00005528,2022-06-04,2,20,62,85
00005529,2020-07-30,11,16,71,51
00005530,2022-07-30,29,17,80,84
00005531,2022-06-09,24,11,81,58
00005532,2020-07-30,20,11,86,7
00005533,2020-03-27,20,10,31,68
00005534,2021-08-01,1,15,52,43
00005535,2022-05-30,27,5,47,77
00005536,2021-01-30,3,4,14,80
00005537,2020-07-30,27,1,59,81
00005538,2020-12-09,14,2,49,59
00005539,2022-10-30,13,2,84,45
00005540,2022-07-30,8,15,73,26
00005541,2020-10-30,1,17,30,33
00005542,2021-06-17,16,18,48,100
00005543,2021-02-09,12,12,24,53
00005544,2022-05-01,16,7,23,63
00005545,2020-02-03,27,1,81,77
00005546,2021-12-04,14,1,15,60
00005547,2021-07-30,30,3,6,39
00005548,2021-04-18,5,20,38,44
00005549,2020-12-28,28,15,69,70
00005550,2020-07-30,29,18,87,70
00005551,2021-10-30,19,11,51,84
00005552,2020-11-07,8,11,25,17
00005553,2021-01-12,17,15,96,58
00005554,2020-03-13,28,15,68,21
00005555,2021-03-14,16,15,37,29
00005556,2021-08-15,2,6,22,67
00005557,2022-04-06,23,7,57,37
00005558,2021-08-08,17,15,48,69
00005559,2020-02-11,18,7,44,32
00005560,2020-07-30,22,5,25,60
00005561,2021-12-16,25,6,3,67
00005562,2021-02-17,8,16,5,9
00005563,2020-12-14,9,16,97,28
00005564,2022-07-30,21,16,27,22
00005565,2021-09-04,13,5,34,38
00005566,2022-01-10,12,14,35,38
00005567,2022-07-30,21,16,6,49
00005568,2020-12-19,6,2,50,29
00005569,2021-10-30,24,20,32,42
00005570,2021-06-02,8,17,17,9
00005571,2020-05-30,11,12,69,13
00005572,2021-10-30,5,6,56,46
00005573,2022-05-30,27,8,22,98
00005574,2021-11-26,29,12,20,62
00005575,2020-12-08,7,8,58,91
00005576,2020-11-29,17,10,99,36
00005577,2020-03-14,14,16,16,27
00005578,2021-05-30,31,2,91,99
00005579,2021-05-30,15,2,12,13
00005580,2022-04-29,12,8,72,76
00005581,2022-09-18,17,4,12,70
00005582,2020-02-02,31,9,87,31
00005583,2021-11-21,32,15,88,86
00005584,2022-01-17,11,11,67,10
00005585,2020-10-30,12,4,80,26
00005586,2021-09-10,20,3,33,3
00005587,2022-03-20,26,7,19,31
00005588,2021-02-06,9,17,15,48
00005589,2020-08-06,1,2,47,74
00005590,2021-09-09,30,16,25,12
00005591,2020-04-25,29,9,74,99
00005592,2020-12-22,19,1,74,24
00005593,2020-10-30,4,10,23,28
00005594,2022-12-03,18,4,81,74
00005595,2021-03-19,11,15,71,20
00005596,2021-10-30,30,9,75,61
00005597,2022-06-21,4,18,53,86
00005598,2022-09-18,14,17,75,43
00005599,2020-11-19,6,19,57,34
00005600,2022-10-30,26,20,6,98
00005601,2022-09-25,6,3,88,52
00005602,2020-05-30,18,15,90,7
00005603,2022-07-30,18,3,58,49
00005604,2020-06-07,12,10,62,66
00005605,2022-07-30,7,5,13,26
00005606,2020-01-21,22,11,78,91
00005607,2020-12-15,1,18,43,94
00005608,2022-07-30,7,12,84,5
00005609,2022-06-12,26,14,61,78
00005610,2021-02-14,7,11,32,73
00005611,2021-09-08,22,2,87,53
00005612,2020-07-30,3,15,70,83
00005613,2020-08-23,19,19,15,44
00005614,2022-10-30,8,10,21,74
00005615,2022-06-26,18,17,21,71
00005616,2021-10-30,12,3,50,47
00005617,2021-10-30,22,16,23,23
00005618,2020-03-25,15,15,29,29
00005619,2022-09-11,31,1,9,33
00005620,2022-03-23,10,15,83,36
00005621,2020-12-26,11,17,18,69
00005622,2022-01-06,30,16,55,32
00005623,2020-10-30,23,13,74,76
00005624,2022-10-30,11,14,45,67
00005625,2022-06-23,30,11,46,29
00005626,2020-07-30,18,9,27,45
00005627,2021-04-20,4,1,47,96
00005628,2022-03-27,14,1,54,62
00005629,2020-06-10,4,8,63,89
00005630,2021-09-13,6,18,80,57
00005631,2022-03-17,22,3,6,14
00005632,2021-08-20,17,4,2,47
00005633,2022-07-30,10,10,69,93
00005634,2021-07-30,7,19,19,57
00005635,2021-05-30,1,18,38,12
00005636,2020-08-13,22,9,72,61
00005637,2020-11-28,27,5,49,47
00005638,2020-11-24,20,18,94,78
00005639,2021-09-11,9,7,53,22
00005640,2020-07-30,14,9,56,62
00005641,2022-03-20,32,16,35,74
00005642,2020-01-25,21,15,39,12
00005643,2022-07-30,17,10,29,60
00005644,2022-04-24,20,9,67,70
00005645,2021-10-30,8,17,57,85
00005646,2020-07-30,5,18,99,46
00005647,2022-09-06,12,2,49,42
00005648,2020-07-30,16,20,82,52
00005649,2022-03-18,11,13,7,23
00005650,2022-01-04,17,13,37,90
00005651,2021-02-16,13,5,54,19
00005652,2022-05-30,8,15,41,66
00005653,2022-06-01,3,3,47,8
00005654,2020-07-30,1,3,37,88
00005655,2021-03-19,17,20,30,34
00005656,2020-09-16,22,18,79,25
00005657,2021-11-25,16,5,39,12
00005658,2021-01-27,19,8,85,27
00005659,2022-08-14,13,7,54,88
00005660,2022-06-01,32,9,7,100
00005661,2022-08-13,30,6,35,22
00005662,2022-10-30,11,5,54,46
00005663,2021-09-26,20,2,75,69
00005664,2021-09-04,6,20,64,21
00005665,2022-02-10,13,15,65,74
00005666,2022-06-05,16,10,38,41
00005667,2020-04-13,30,1,65,78
00005668,2021-05-30,8,20,43,46
00005669,2020-10-30,28,17,20,9
00005670,2020-06-26,28,9,8,20
00005671,2020-03-18,8,8,70,59
00005672,2022-05-30,7,6,84,96
00005673,2021-04-07,18,6,42,65
00005674,2020-01-25,12,3,63,42
00005675,2020-09-28,32,6,95,1
00005676,2020-08-05,17,7,32,62
00005677,2022-05-30,24,12,86,94
00005678,2022-06-29,2,10,23,85
00005679,2021-01-01,8,14,42,16
00005680,2022-02-20,31,12,46,31
00005681,2020-07-30,10,4,95,40
00005682,2021-02-02,7,16,93,29
00005683,2021-05-30,24,20,93,58
00005684,2021-01-27,27,5,14,32
00005685,2022-03-28,22,5,74,44
00005686,2022-09-10,28,14,12,76
00005687,2021-06-05,12,13,46,40
00005688,2021-01-18,10,11,7,45
00005689,2020-06-16,18,12,96,1
00005690,2022-05-30,25,13,93,28
00005691,2021-10-30,1,17,36,7
00005692,2022-07-30,30,6,35,33
00005693,2020-08-20,13,15,82,99
00005694,2021-01-05,28,13,10,25
00005695,2021-05-30,17,5,81,99
00005696,2021-12-14,9,8,21,97
00005697,2020-05-30,5,13,52,27
00005698,2021-12-29,20,8,18,15
00005699,2022-08-27,21,18,10,22
00005700,2020-08-20,25,17,14,10
00005701,2020-11-11,26,1,82,23
00005702,2021-02-02,31,17,45,73
00005703,2020-04-20,18,3,61,40
00005704,2020-11-28,24,4,47,26
00005705,2020-02-06,24,2,10,47
00005706,2021-11-19,8,16,20,37
00005707,2022-01-03,18,4,49,6
00005708,2021-02-28,18,20,91,67
00005709,2021-03-02,16,10,58,5
00005710,2022-08-01,4,15,18,82
00005711,2020-06-25,19,6,87,42
00005712,2022-06-15,9,4,58,94
00005713,2022-02-28,28,6,73,75
00005714,2020-09-28,10,13,47,51
00005715,2021-10-30,19,14,22,69
00005716,2020-01-02,2,1,99,41
00005717,2020-01-26,2,7,48,48
00005718,2021-06-19,20,17,5,72
00005719,2020-06-03,9,20,38,55
00005720,2022-09-05,3,9,3,55
00005721,2022-03-07,25,3,47,75
00005722,2022-01-18,23,11,24,69
00005723,2022-01-13,15,9,37,91
00005724,2021-10-30,15,17,52,38
00005725,2022-08-19,22,8,18,75
00005726,2021-06-18,13,3,48,59
00005727,2020-02-06,26,16,9,27
00005728,2020-10-30,32,19,62,41
00005729,2022-02-01,20,13,100,24
00005730,2022-06-09,15,19,45,64
00005731,2020-06-24,30,17,67,67
00005732,2022-10-30,7,7,94,46
00005733,2022-12-08,27,11,81,63
00005734,2022-08-10,30,14,2,2
00005735,2022-12-22,31,6,4,62
00005736,2020-06-07,24,17,41,48
00005737,2021-09-06,30,20,77,53
00005738,2022-01-10,20,7,34,29
00005739,2022-11-22,4,20,88,76
00005740,2021-08-22,14,9,69,89
00005741,2020-11-12,12,3,52,49
00005742,2020-02-19,9,14,65,86
00005743,2020-07-30,20,14,41,96
00005744,2022-05-30,27,5,57,21
00005745,2022-04-14,1,10,76,84
00005746,2020-11-03,26,8,21,53
00005747,2021-01-22,6,16,43,13
00005748,2020-12-05,32,3,20,10
00005749,2020-01-10,32,1,100,71
00005750,2022-04-08,32,14,98,20
00005751,2022-03-16,19,17,34,92
00005752,2020-02-18,14,1,21,59
00005753,2020-05-30,1,18,33,8
00005754,2020-11-17,7,16,61,15
00005755,2021-02-04,22,5,87,35
00005756,2020-04-27,4,17,52,64
00005757,2022-07-30,15,4,16,37
00005758,2022-05-30,32,11,13,70
00005759,2020-12-03,30,6,9,24
00005760,2022-03-01,3,20,13,97
00005761,2020-08-01,22,16,32,32
00005762,2020-07-30,3,18,52,46
00005763,2021-04-04,15,13,78,68
00005764,2021-06-03,19,18,62,61
00005765,2022-09-25,6,11,60,60
00005766,2021-07-30,3,8,10,75
00005767,2020-08-03,6,9,55,1
00005768,2021-02-01,7,12,40,95
00005769,2020-02-09,5,8,46,14
00005770,2021-08-03,30,16,50,83
00005771,2020-11-10,26,20,99,15
00005772,2020-11-26,31,2,20,11
00005773,2022-11-18,24,10,54,28
00005774,2022-04-14,18,8,64,93
00005775,2022-06-04,11,3,60,38
00005776,2021-03-14,32,20,65,50
00005777,2022-09-01,4,16,11,48
00005778,2022-02-24,2,8,89,73
00005779,2022-03-28,2,11,11,66
00005780,2021-10-30,11,20,61,38
00005781,2020-09-14,8,19,96,44
00005782,2022-04-12,26,2,44,87
00005783,2021-03-22,30,5,1,6
00005784,2020-12-18,25,13,1,67
00005785,2021-05-30,28,16,81,56
00005786,2020-05-30,15,7,58,2
00005787,2021-08-08,15,16,6,24
00005788,2022-05-30,5,7,78,45
00005789,2020-04-30,23,2,44,19
00005790,2020-01-14,28,16,73,16
00005791,2022-11-23,21,7,78,90
00005792,2020-10-30,26,15,23,79
00005793,2022-05-30,4,3,93,35
00005794,2022-07-30,15,15,14,45
00005795,2020-09-11,6,3,9,24
00005796,2022-01-07,4,1,31,39
00005797,2022-08-29,32,15,8,64
00005798,2021-04-11,2,13,73,70
00005799,2022-01-13,19,13,55,43
00005800,2022-02-28,6,9,100,9
00005801,2020-08-08,32,10,96,49
00005802,2022-01-29,15,1,94,92
00005803,2021-10-30,12,15,76,56
00005804,2022-09-22,2,7,44,58
00005805,2021-01-20,24,15,74,96
00005806,2020-04-10,6,20,24,4
00005807,2022-09-02,13,15,79,64
00005808,2022-06-03,6,9,77,79
00005809,2020-10-30,26,19,48,69
00005810,2021-12-05,5,11,11,11
00005811,2021-03-04,14,16,45,92
00005812,2022-08-02,17,11,13,53
00005813,2022-09-01,15,16,58,92
00005814,2020-08-21,24,8,13,6
00005815,2020-04-08,14,15,1,42
00005816,2020-01-22,29,18,61,26
00005817,2022-05-30,9,10,3,31
00005818,2022-04-24,18,11,20,26
00005819,2021-06-07,15,9,95,100
00005820,2022-07-30,23,18,28,67
00005821,2022-08-08,31,3,11,21
00005822,2020-10-30,12,3,87,81
00005823,2022-07-30,14,12,37,69
00005824,2021-11-22,2,8,54,23
00005825,2022-09-07,12,2,13,100
00005826,2020-07-30,3,15,59,63
00005827,2020-02-23,25,5,20,44
00005828,2021-06-04,22,8,49,17
00005829,2020-07-30,31,8,55,100
00005830,2020-11-30,29,15,71,30
00005831,2020-12-12,9,16,33,55
00005832,2022-01-04,4,15,24,67
00005833,2022-05-30,6,10,5,58
00005834,2020-01-18,21,12,98,29
00005835,2022-12-01,17,9,21,9
00005836,2021-12-18,6,20,39,72
00005837,2020-02-13,26,5,46,56
00005838,2020-11-17,23,3,79,86
00005839,2020-05-30,29,4,12,48
00005840,2021-09-27,30,11,12,45
00005841,2022-08-15,10,2,48,8
00005842,2022-12-30,21,9,34,25
00005843,2021-09-01,18,3,40,86
00005844,2021-07-30,6,4,75,20
00005845,2021-11-20,26,5,25,97
00005846,2021-09-19,8,5,57,99
00005847,2021-01-13,21,8,20,21
00005848,2021-04-26,18,1,60,44
00005849,2021-01-27,19,9,76,50
00005850,2021-11-22,18,6,50,28
00005851,2021-04-14,9,5,76,93
00005852,2021-09-19,12,13,94,48
00005853,2020-04-07,16,16,58,72
00005854,2022-02-19,19,20,68,36
00005855,2022-09-15,5,15,92,9
00005856,2020-07-30,25,6,100,59
00005857,2022-12-14,26,9,95,63
00005858,2021-08-22,18,14,53,22
00005859,2022-05-01,14,15,58,79
00005860,2021-06-11,23,8,85,100
00005861,2021-06-04,23,20,66,72
00005862,2022-02-25,26,15,31,50
00005863,2021-06-30,25,6,86,95
00005864,2021-02-27,21,18,60,16
00005865,2020-09-30,22,20,21,32
00005866,2020-10-30,23,7,38,34
00005867,2020-01-06,31,7,28,9
00005868,2022-06-07,31,20,15,35
00005869,2021-04-12,24,15,63,98
00005870,2020-11-13,17,5,4,35
00005871,2022-09-25,2,20,81,35
00005872,2022-12-11,25,20,50,59
00005873,2020-12-30,12,8,8,48
00005874,2020-02-28,2,12,62,39
00005875,2022-03-12,31,3,88,40
00005876,2020-04-11,24,18,17,93
00005877,2022-04-27,20,19,58,87
00005878,2021-11-25,24,8,93,59
00005879,2020-07-30,14,11,16,21
00005880,2020-05-30,23,3,2,78
00005881,2022-03-08,24,5,93,58
00005882,2020-09-11,31,7,6,58
00005883,2021-12-12,10,20,54,94
00005884,2020-12-30,3,3,40,79
00005885,2021-06-12,30,7,65,77
00005886,2022-12-29,2,18,55,42
00005887,2022-01-01,27,2,96,8
00005888,2022-01-09,19,19,84,25
00005889,2020-02-04,29,20,2,72
00005890,2020-02-10,25,15,54,17
00005891,2022-05-30,19,4,18,72
00005892,2021-06-05,15,9,44,97
00005893,2021-09-04,9,11,64,44
00005894,2020-01-15,22,3,77,72
00005895,2020-01-04,22,2,14,36
00005896,2021-10-30,13,8,80,87
00005897,2021-06-21,8,12,36,84
00005898,2020-08-14,8,12,98,43
00005899,2020-04-17,15,12,76,76
00005900,2021-12-12,17,18,4,60
00005901,2020-09-06,13,13,49,69
00005902,2021-07-30,23,3,36,19
00005903,2020-01-24,12,18,39,85
00005904,2022-02-20,19,14,85,60
00005905,2021-06-10,10,18,27,15
00005906,2020-04-12,27,7,92,92
00005907,2021-07-30,14,20,83,83
00005908,2022-03-03,24,12,87,36
00005909,2020-04-26,10,3,64,79
00005910,2022-02-11,27,15,19,83
00005911,2020-07-30,10,19,34,16
00005912,2020-11-23,16,14,74,76
00005913,2020-05-30,5,15,51,90
00005914,2021-04-11,18,20,13,90
00005915,2022-08-26,8,13,10,64
00005916,2021-02-03,4,5,71,66
00005917,2021-05-30,19,9,20,59
00005918,2022-04-26,10,16,35,77
00005919,2020-08-26,31,4,25,7
00005920,2022-05-30,25,10,27,31
00005921,2020-05-30,15,12,49,57
00005922,2022-06-14,11,7,62,18
00005923,2021-07-30,19,1,57,87
00005924,2020-02-28,29,5,52,50
00005925,2021-01-30,6,12,92,81
00005926,2021-02-20,18,17,53,25
00005927,2021-09-01,17,6,10,32
00005928,2021-11-11,14,9,76,11
00005929,2022-10-30,20,13,54,34
00005930,2021-07-30,18,15,54,11
00005931,2020-12-05,28,3,1,82
00005932,2021-08-05,28,20,8,70
00005933,2020-06-01,31,20,88,85
00005934,2022-12-03,20,14,81,60
00005935,2022-02-28,16,15,3,68
00005936,2021-03-22,12,5,25,85
00005937,2020-05-30,14,11,86,70
00005938,2021-12-01,8,17,100,53
00005939,2020-08-19,12,14,100,84
00005940,2020-11-14,3,20,74,52
00005941,2022-09-08,28,2,91,65
00005942,2020-12-30,18,14,56,95
00005943,2020-03-02,16,9,69,39
00005944,2020-09-03,26,17,30,83
00005945,2021-07-30,16,16,69,38
00005946,2021-01-09,25,10,41,32
00005947,2022-03-19,31,12,17,74
00005948,2020-04-29,4,17,63,85
00005949,2020-04-21,17,20,52,86
00005950,2021-09-05,17,9,38,85
00005951,2020-03-19,25,6,95,34
00005952,2022-03-28,23,19,90,16
00005953,2022-09-02,21,11,98,37
00005954,2021-09-23,32,16,70,62
00005955,2021-09-04,21,5,95,31
00005956,2020-01-27,10,13,27,30
00005957,2021-01-03,7,14,95,91
00005958,2022-07-30,18,4,83,46
00005959,2021-02-03,1,6,7,15
00005960,2021-11-10,26,20,91,94
00005961,2021-05-30,19,13,62,28
00005962,2021-04-25,16,16,57,5
00005963,2020-04-29,20,9,90,33
00005964,2020-02-28,4,15,16,100
00005965,2021-04-23,24,9,17,83
00005966,2020-02-17,15,11,94,14
00005967,2021-02-17,7,4,16,1
00005968,2020-10-30,15,5,19,79
00005969,2021-04-26,28,14,56,89
00005970,2022-09-08,19,6,59,17
00005971,2021-02-22,9,12,95,89
00005972,2022-07-30,22,1,5,64
00005973,2020-08-28,12,11,54,92
00005974,2020-02-16,28,18,63,19
00005975,2020-10-30,20,3,9,72
00005976,2021-08-22,26,10,43,24
00005977,2020-03-10,20,14,70,92
00005978,2022-08-04,23,9,61,20
00005979,2021-11-20,14,3,92,37
00005980,2022-03-26,1,4,11,26
00005981,2021-12-03,23,7,7,82
00005982,2022-10-30,13,5,13,64
00005983,2022-04-06,31,1,9,87
00005984,2021-07-30,8,18,7,50
00005985,2021-07-30,22,13,23,28
00005986,2021-05-30,10,14,54,88
00005987,2021-10-01,9,16,4,37
00005988,2021-04-30,9,3,93,9
00005989,2021-12-02,28,9,99,21
00005990,2022-12-24,28,3,13,80
00005991,2020-03-08,13,18,27,89
00005992,2020-11-12,11,19,70,6
00005993,2022-02-17,20,9,49,63
00005994,2021-04-30,19,2,8,5
00005995,2022-12-15,3,7,81,70
00005996,2020-07-30,21,6,41,46
00005997,2022-02-28,18,1,53,86
00005998,2020-09-02,18,1,61,49
00005999,2022-01-02,6,6,9,54
00006000,2020-07-30,15,3,10,61
00006001,2021-09-21,17,3,82,38
00006002,2021-05-30,32,11,98,67
00006003,2021-11-26,23,5,20,1
00006004,2020-06-20,4,15,80,99
00006005,2022-02-28,14,19,97,69
00006006,2022-11-17,16,7,83,8
00006007,2020-04-02,15,14,86,47
00006008,2022-04-15,10,16,51,65
00006009,2020-05-30,1,11,43,71
00006010,2022-07-30,14,4,91,3
00006011,2021-01-10,14,20,32,7
00006012,2022-03-08,11,13,99,89
00006013,2021-12-06,2,1,99,57
00006014,2021-04-10,17,15,75,9
00006015,2020-09-19,3,11,42,15
00006016,2022-10-30,17,17,88,41
00006017,2022-07-30,28,9,17,86
00006018,2020-06-16,27,10,44,18
00006019,2020-06-20,31,5,60,44
00006020,2021-05-30,3,19,38,9
00006021,2021-10-30,21,14,63,46
00006022,2021-09-18,17,18,84,74
00006023,2020-08-31,11,20,18,62
00006024,2022-10-30,24,10,61,8
00006025,2020-04-03,22,19,79,49
00006026,2020-07-30,27,9,46,97
00006027,2020-11-02,31,15,87,32
00006028,2021-06-16,13,14,52,39
00006029,2021-11-15,30,18,83,43
00006030,2020-03-08,13,10,30,80
00006031,2022-07-30,13,6,46,72
00006032,2021-11-10,24,7,57,49
00006033,2021-11-28,8,17,94,90
00006034,2020-02-25,5,4,42,6
00006035,2021-05-01,7,13,48,100
00006036,2022-08-05,32,9,90,65
00006037,2022-07-30,23,1,46,11
00006038,2020-12-09,10,11,53,81
00006039,2021-08-01,26,12,90,66
00006040,2021-05-30,14,7,10,92
00006041,2021-03-23,24,18,68,35
00006042,2021-05-30,10,5,41,96
00006043,2020-08-15,18,16,38,61
00006044,2021-08-10,2,13,26,11
00006045,2020-09-04,6,8,100,51
00006046,2020-02-08,15,3,22,32
00006047,2022-02-18,14,12,79,67
00006048,2021-01-17,3,6,99,48
00006049,2020-12-02,12,7,76,20
00006050,2021-03-27,1,3,85,74
00006051,2022-03-19,19,14,9,60
00006052,2020-01-22,23,5,46,89
00006053,2020-03-26,32,20,29,39
00006054,2022-07-30,19,16,48,17
00006055,2020-04-15,16,19,11,87
00006056,2021-12-27,24,18,31,19
00006057,2020-04-06,8,15,75,9
00006058,2021-04-11,31,1,10,73
00006059,2022-08-03,27,10,22,79
00006060,2022-11-09,27,17,27,96
00006061,2022-05-01,31,2,81,18
00006062,2020-02-20,12,16,46,15
00006063,2020-11-19,2,18,29,29
00006064,2022-01-03,1,10,46,19
00006065,2020-10-30,10,16,26,54
00006066,2021-05-30,17,19,27,84
00006067,2020-06-12,31,11,21,59
00006068,2022-07-30,31,13,71,78
00006069,2020-07-30,1,5,84,4
00006070,2021-12-25,24,16,86,55
00006071,2022-01-26,6,14,49,54
00006072,2020-05-30,7,6,68,13
00006073,2020-07-30,27,3,84,86
00006074,2022-10-30,25,8,40,53
00006075,2020-01-01,22,17,62,36
00006076,2020-05-30,25,20,65,18
00006077,2022-01-29,9,17,75,81
00006078,2020-05-30,12,20,94,22
00006079,2020-07-30,17,17,98,32
00006080,2021-08-31,14,13,55,81
00006081,2022-08-11,28,10,5,35
00006082,2020-08-25,23,3,79,35
00006083,2022-12-19,6,5,87,98
00006084,2022-02-28,6,19,22,18
00006085,2021-12-24,19,6,87,82
00006086,2022-09-24,10,8,86,30
00006087,2021-08-06,15,6,79,17
00006088,2020-03-15,31,9,96,80
00006089,2022-11-29,24,10,85,74
00006090,2021-07-30,12,16,73,60
00006091,2022-08-29,25,8,93,46
00006092,2020-04-28,29,7,21,63
00006093,2022-09-22,23,9,90,46
00006094,2021-10-30,26,5,1,54
00006095,2022-03-19,25,3,100,82
00006096,2020-04-18,23,9,30,90
00006097,2020-03-13,25,19,61,78
00006098,2020-02-22,25,17,95,63
00006099,2020-11-01,22,19,67,5
00006100,2020-08-15,20,17,68,94
00006101,2021-02-05,2,6,100,81
00006102,2022-03-05,17,2,13,89
00006103,2020-12-29,24,15,79,93
