FOLIO,FECHA,ESTADO,CIUDAD,TIENDA,EMPLEADO
00002369,30/oct/22,29,4,36,21
00002370,18/mar/20,26,3,52,92
00002371,28/abr/22,29,17,4,34
00002372,13/jun/21,16,16,36,41
00002373,10/nov/22,28,17,84,19
00002374,03/ene/20,28,15,15,18
00002375,30/may/22,32,14,33,82
00002376,03/nov/20,16,20,10,1
00002377,21/feb/21,28,13,40,73
00002378,11/nov/20,30,1,32,89
00002379,30/jul/22,19,5,97,86
00002380,30/jul/22,16,8,17,23
00002381,07/ago/22,31,1,47,51
00002382,02/abr/22,2,12,32,65
00002383,30/jul/20,19,2,24,51
00002384,09/ene/20,25,20,1,97
00002385,01/jun/21,7,13,26,88
00002386,06/abr/21,23,19,23,13
00002387,04/abr/21,25,9,65,49
00002388,30/oct/21,2,14,89,49
00002389,30/may/22,27,5,87,71
00002390,13/sep/22,24,5,67,70
00002391,30/may/20,23,11,3,13
00002392,02/nov/20,28,1,20,27
00002393,25/ago/22,13,16,81,98
00002394,24/jun/21,8,16,66,69
00002395,11/mar/20,1,10,73,4
00002396,10/sep/22,8,11,25,70
00002397,18/feb/22,20,20,49,15
00002398,13/sep/20,17,19,2,82
00002399,22/mar/21,22,11,75,68
00002400,30/jul/20,3,4,35,29
00002401,18/ago/20,18,17,20,33
00002402,19/jun/22,19,14,22,76
00002403,21/mar/22,14,15,59,10
00002404,12/sep/20,9,20,47,62
00002405,29/jun/22,31,18,52,36
00002406,05/ene/22,11,20,55,49
00002407,30/jul/20,6,3,1,18
00002408,30/jul/21,4,12,67,70
00002409,11/ene/22,16,13,7,72
00002410,20/jun/22,29,20,62,27
00002411,09/jun/20,13,5,31,19
00002412,30/oct/20,27,16,83,38
00002413,21/ene/21,23,3,67,91
00002414,30/jul/21,25,11,40,64
00002415,14/feb/21,10,11,24,27
00002416,30/may/21,22,8,56,51
00002417,30/oct/20,7,13,2,43
00002418,27/mar/20,17,18,22,17
00002419,11/abr/22,3,6,8,80
00002420,09/sep/22,16,4,40,85
00002421,11/dic/22,2,13,86,10
00002422,28/ene/21,13,11,1,65
00002423,25/ago/21,25,13,44,25
00002424,04/mar/21,17,12,25,85
00002425,03/mar/21,28,14,53,41
00002426,30/oct/21,28,17,100,14
00002427,02/dic/22,3,2,25,99
00002428,24/abr/22,29,13,84,17
00002429,25/ago/20,7,15,21,80
00002430,10/jun/22,22,6,76,73
00002431,18/ene/21,32,7,69,23
00002432,30/jul/22,28,17,55,62
00002433,25/nov/20,23,14,16,99
00002434,08/jun/21,12,1,9,27
00002435,02/ene/22,2,14,49,93
00002436,06/abr/22,13,11,4,71
00002437,14/feb/20,25,7,30,94
00002438,14/jun/20,31,5,42,90
00002439,17/mar/20,28,10,72,7
00002440,31/ago/21,9,17,64,34
00002441,30/jul/22,19,1,18,58
00002442,23/dic/22,26,14,54,60
00002443,26/dic/21,22,5,61,79
00002444,30/oct/21,18,19,99,96
00002445,02/jun/22,25,8,3,72
00002446,10/feb/21,3,12,69,34
00002447,31/sep/20,17,13,28,22
00002448,23/nov/20,22,19,98,48
00002449,15/mar/20,27,14,84,93
00002450,07/ene/20,30,13,52,37
00002451,13/abr/21,29,14,96,32
00002452,24/abr/22,18,8,72,52
00002453,23/abr/21,13,1,55,12
00002454,30/oct/21,30,9,81,62
00002455,10/feb/20,25,15,88,31
00002456,29/nov/21,27,13,59,37
00002457,11/sep/22,3,7,89,50
00002458,05/jun/21,29,17,55,26
00002459,30/abr/20,2,20,83,12
00002460,08/nov/21,19,20,19,78
00002461,30/jul/22,4,11,96,32
00002462,03/nov/22,10,7,55,19
00002463,18/abr/22,11,17,6,37
00002464,06/sep/22,4,7,18,55
00002465,30/jul/21,19,17,23,31
00002466,31/sep/21,27,4,38,37
00002467,30/jul/20,1,20,75,13
00002468,01/nov/20,15,19,96,90
00002469,10/ago/22,32,1,55,50
00002470,22/sep/22,5,9,96,92
00002471,30/jul/21,23,19,26,62
00002472,29/ago/21,6,16,93,77
00002473,28/feb/22,6,2,96,83
00002474,30/jul/20,8,14,41,93
00002475,07/abr/22,24,1,66,53
00002476,08/dic/22,26,12,13,34
00002477,01/feb/22,22,18,63,55
00002478,30/jul/20,16,8,13,98
00002479,01/feb/20,16,1,74,41
00002480,01/jun/22,31,19,50,24
00002481,06/sep/20,28,6,26,24
00002482,12/abr/20,9,2,90,47
00002483,26/dic/21,3,17,45,33
00002484,30/may/22,32,1,4,54
00002485,12/mar/20,7,18,88,66
00002486,29/jun/21,2,8,83,64
00002487,21/abr/21,9,7,46,68
00002488,04/ene/22,22,17,72,50
00002489,27/nov/20,7,9,76,76
00002490,30/ago/20,19,4,61,47
00002491,11/mar/21,9,13,13,9
00002492,16/nov/22,27,19,34,31
00002493,15/nov/20,7,16,61,70
00002494,04/abr/22,4,6,93,48
00002495,30/dic/22,25,18,7,48
00002496,14/mar/21,3,14,96,82
00002497,11/mar/21,10,3,82,99
00002498,21/jun/22,7,5,85,75
00002499,09/jun/20,6,16,95,23
00002500,10/sep/20,1,3,82,50
00002501,30/may/22,1,8,58,52
00002502,18/ago/20,15,3,74,11
00002503,16/feb/22,4,4,84,95
00002504,10/abr/22,22,8,68,47
00002505,27/ene/20,7,8,12,83
00002506,10/jun/20,20,11,35,4
00002507,21/ago/20,1,4,99,53
00002508,24/sep/22,9,16,81,61
00002509,29/dic/20,7,4,42,4
00002510,30/sep/21,30,9,39,12
00002511,30/oct/22,12,10,90,17
00002512,24/jun/21,15,17,15,53
00002513,12/ago/20,17,20,15,42
00002514,09/mar/22,25,6,50,12
00002515,19/jun/22,27,19,89,2
00002516,30/may/20,6,5,39,13
00002517,10/jun/22,16,10,33,33
00002518,26/feb/21,17,2,5,93
00002519,01/ene/20,3,19,55,95
00002520,30/jul/21,2,1,17,62
00002521,14/jun/22,12,3,44,64
00002522,06/feb/20,30,14,22,11
00002523,03/ago/21,17,8,14,95
00002524,22/ago/21,19,7,1,81
00002525,14/mar/22,31,2,1,70
00002526,26/sep/20,17,11,78,88
00002527,01/jun/20,27,19,8,62
00002528,22/dic/22,1,4,37,73
00002529,21/abr/20,31,13,31,11
00002530,21/ago/21,7,17,11,93
00002531,13/sep/21,23,4,96,60
00002532,30/jul/21,29,17,74,58
00002533,16/mar/22,19,20,5,61
00002534,30/may/22,1,6,45,89
00002535,30/jul/20,7,20,36,63
00002536,30/oct/21,26,8,42,87
00002537,10/mar/20,15,17,77,48
00002538,30/may/21,21,17,1,75
00002539,20/mar/21,27,18,4,49
00002540,25/mar/21,18,19,32,31
00002541,29/mar/21,8,6,47,94
00002542,25/ene/20,30,8,68,50
00002543,14/dic/21,30,1,63,60
00002544,12/abr/20,1,11,54,92
00002545,02/dic/21,23,4,96,85
00002546,30/may/20,7,20,22,34
00002547,02/abr/21,31,17,38,70
00002548,30/jul/21,28,6,90,99
00002549,09/mar/21,25,11,15,34
00002550,30/oct/21,22,20,4,15
00002551,16/nov/20,32,5,27,72
00002552,29/nov/20,23,6,96,60
00002553,19/abr/22,32,15,68,80
00002554,13/feb/22,24,14,94,100
00002555,03/ago/20,7,5,62,63
00002556,20/sep/20,26,17,28,63
00002557,30/may/22,25,2,81,27
00002558,26/abr/20,24,6,4,24
00002559,24/feb/20,6,13,13,52
00002560,30/may/21,2,17,64,97
00002561,07/feb/22,5,8,65,1
00002562,08/abr/20,18,14,13,100
00002563,01/ene/20,22,19,43,92
00002564,24/mar/22,32,6,76,70
00002565,03/jun/20,6,17,66,21
00002566,21/ago/20,25,3,64,99
00002567,05/abr/20,4,18,74,60
00002568,30/oct/22,19,15,31,100
00002569,01/mar/20,22,10,98,9
00002570,03/nov/20,18,9,40,12
00002571,23/nov/21,20,2,45,83
00002572,30/oct/21,4,19,68,34
00002573,30/jul/20,10,20,11,30
00002574,11/nov/21,22,6,56,100
00002575,17/ene/20,14,11,29,37
00002576,30/jul/22,15,10,36,49
00002577,29/nov/20,29,5,70,7
00002578,15/ene/21,26,19,10,90
00002579,02/ene/22,15,11,69,27
00002580,16/sep/22,7,9,49,24
00002581,18/abr/21,9,15,78,52
00002582,30/jul/20,13,19,47,25
00002583,30/may/21,3,9,91,53
00002584,19/nov/20,28,19,89,74
00002585,15/ago/21,12,20,49,69
00002586,30/jul/20,18,20,65,60
00002587,30/oct/20,9,4,13,44
00002588,18/ago/20,21,18,72,44
00002589,22/mar/21,14,1,88,26
00002590,05/feb/21,14,20,4,93
00002591,28/jun/20,32,14,32,35
00002592,17/mar/21,22,16,85,18
00002593,30/oct/22,21,17,72,93
00002594,31/ene/21,25,6,55,29
00002595,08/jun/20,20,18,45,76
00002596,28/jun/20,29,4,67,86
00002597,08/sep/21,9,7,28,51
00002598,30/oct/20,4,6,78,90
00002599,04/sep/20,29,12,79,97
00002600,18/ene/20,20,20,40,22
00002601,30/jul/21,31,17,64,60
00002602,02/jun/21,2,14,6,95
00002603,12/ago/22,8,18,36,11
00002604,30/may/20,32,20,37,11
00002605,30/oct/20,23,12,24,80
00002606,30/oct/21,29,2,67,93
00002607,25/nov/20,5,15,6,16
00002608,23/feb/21,1,9,25,82
00002609,28/jun/21,7,20,5,59
00002610,30/oct/21,22,10,45,64
00002611,10/feb/20,10,10,55,4
00002612,30/may/22,12,11,73,59
00002613,27/abr/22,15,20,100,6
00002614,06/jun/21,1,18,95,69
00002615,05/abr/21,13,4,51,51
00002616,11/abr/22,22,10,9,30
00002617,30/abr/22,16,10,67,100
00002618,14/mar/22,15,2,90,59
00002619,31/jun/20,14,9,52,94
00002620,30/jul/21,11,18,29,47
00002621,10/sep/21,7,20,99,6
00002622,28/abr/21,3,14,44,71
00002623,29/dic/20,22,8,39,89
00002624,29/mar/21,31,14,51,89
00002625,30/may/20,8,19,78,12
00002626,13/mar/22,25,5,44,19
00002627,16/feb/22,28,11,35,20
00002628,30/oct/22,27,13,5,91
00002629,30/oct/21,3,19,6,32
00002630,17/jun/20,28,9,92,44
00002631,10/abr/22,13,3,83,33
00002632,30/oct/20,1,16,63,90
00002633,30/jul/21,29,13,52,64
00002634,30/jul/22,27,8,1,52
00002635,10/abr/21,2,9,11,23
00002636,26/feb/21,23,9,43,54
00002637,13/dic/22,3,10,7,7
00002638,06/ene/21,28,19,90,68
00002639,21/ago/20,13,10,98,93
00002640,23/dic/21,20,11,8,14
00002641,26/feb/21,31,8,25,49
00002642,30/may/22,13,12,71,12
00002643,30/oct/21,25,18,16,77
00002644,16/ago/21,3,18,59,79
00002645,30/jul/20,27,9,24,32
00002646,30/jul/22,31,16,78,97
00002647,30/oct/22,18,18,77,93
00002648,19/abr/22,29,13,70,95
00002649,09/ago/22,12,12,70,14
00002650,30/oct/22,9,9,85,95
00002651,30/may/20,18,19,85,45
00002652,15/ago/21,6,3,60,33
00002653,30/oct/21,25,11,11,8
00002654,18/ene/21,6,14,29,59
00002655,01/sep/20,19,7,47,71
00002656,21/jun/20,32,16,26,48
00002657,14/sep/21,3,14,8,51
00002658,21/ago/21,18,18,49,50
00002659,11/jun/21,28,13,37,86
00002660,04/abr/21,13,15,19,34
00002661,30/may/22,24,3,84,36
00002662,10/sep/22,6,2,24,13
00002663,30/oct/22,20,17,65,30
00002664,30/jul/22,18,3,27,30
00002665,30/oct/22,26,11,96,79
00002666,23/mar/22,30,20,81,74
00002667,30/oct/21,28,2,86,24
00002668,30/oct/22,5,2,95,63
00002669,30/jul/20,14,13,55,91
00002670,13/mar/22,23,3,67,54
00002671,17/jun/22,20,9,15,49
00002672,01/mar/20,6,3,90,96
00002673,09/ene/21,5,19,58,95
00002674,24/ago/22,16,20,17,17
00002675,18/feb/22,8,14,66,33
00002676,28/feb/22,4,7,86,29
00002677,01/mar/20,23,8,56,43
00002678,28/feb/22,16,5,32,90
00002679,16/mar/22,27,12,54,47
00002680,05/ago/21,10,14,61,64
00002681,30/jul/21,10,4,36,31
00002682,12/jun/21,9,1,87,62
00002683,23/jun/20,12,1,74,71
00002684,26/sep/20,25,9,96,50
00002685,30/may/22,9,6,46,95
00002686,27/ago/22,7,7,24,87
00002687,04/jun/21,16,20,43,70
00002688,06/dic/20,32,7,45,72
00002689,29/sep/21,29,16,59,71
00002690,11/sep/20,31,6,36,84
00002691,30/jul/22,13,4,95,93
00002692,30/jul/21,3,18,87,39
00002693,31/abr/20,7,3,59,21
00002694,16/mar/21,16,16,49,22
00002695,13/abr/22,31,8,33,69
00002696,02/nov/21,7,18,64,31
00002697,05/sep/20,9,14,44,65
00002698,30/jul/20,7,1,1,82
00002699,06/ene/20,21,3,56,33
00002700,30/oct/21,13,20,14,45
00002701,25/ene/22,5,17,53,93
00002702,12/jun/20,21,10,49,35
00002703,30/oct/20,15,12,87,12
00002704,30/jul/20,13,20,73,11
00002705,01/ago/21,13,10,74,69
00002706,08/sep/22,8,1,67,66
00002707,16/sep/22,28,11,90,17
00002708,30/jul/22,7,14,14,20
00002709,16/nov/22,20,7,83,20
00002710,30/may/20,6,11,96,77
00002711,13/mar/22,20,14,4,5
00002712,21/ago/22,16,13,24,32
00002713,07/mar/20,5,6,98,55
00002714,23/feb/20,25,2,24,88
00002715,03/dic/20,17,17,10,12
00002716,06/sep/21,22,20,98,59
00002717,30/jul/20,16,4,3,14
00002718,02/ene/22,5,15,7,97
00002719,08/feb/21,29,5,77,16
00002720,30/may/20,11,8,7,56
00002721,06/abr/21,25,16,20,20
00002722,06/feb/22,30,5,59,16
00002723,31/ene/20,17,13,4,69
00002724,30/may/21,4,8,66,3
00002725,03/nov/20,18,4,46,91
00002726,06/dic/21,15,5,64,96
00002727,30/may/21,14,15,64,69
00002728,27/jun/20,7,12,4,52
00002729,22/feb/20,21,4,26,41
00002730,01/sep/22,9,10,26,53
00002731,20/nov/20,28,18,6,49
00002732,01/ago/21,13,7,24,92
00002733,30/jul/21,32,9,75,25
00002734,01/feb/22,7,9,73,36
00002735,25/sep/22,2,18,1,14
00002736,30/oct/22,20,16,86,80
00002737,18/ago/20,22,20,6,5
00002738,29/ene/21,15,18,12,98
00002739,10/sep/20,20,2,78,80
00002740,27/abr/20,18,6,78,64
00002741,31/ene/21,2,16,89,59
00002742,30/jul/22,32,12,8,98
00002743,29/jun/20,21,16,14,79
00002744,01/feb/22,25,15,71,62
00002745,07/ago/21,15,6,14,96
00002746,30/jul/22,21,1,4,84
00002747,18/feb/20,14,9,5,30
00002748,31/abr/22,12,19,87,75
00002749,25/nov/21,6,6,84,77
00002750,07/ene/20,23,11,22,62
00002751,30/jul/21,24,7,61,71
00002752,25/abr/22,26,14,28,23
00002753,26/sep/20,28,18,78,83
00002754,11/mar/22,13,11,81,37
00002755,30/oct/22,28,8,41,51
00002756,25/sep/20,12,16,29,49
00002757,19/ene/22,32,14,76,67
00002758,16/dic/22,15,18,69,82
00002759,28/feb/20,26,15,55,71
00002760,30/may/20,18,9,92,23
00002761,30/jul/21,13,19,8,24
00002762,02/ago/22,25,13,39,44
00002763,30/dic/21,17,13,77,41
00002764,08/abr/22,26,7,60,42
00002765,28/nov/20,28,9,87,34
00002766,07/sep/20,11,19,25,13
00002767,14/abr/21,27,3,61,18
00002768,30/oct/21,19,5,6,5
00002769,19/mar/22,7,2,7,54
00002770,24/jun/20,5,20,82,11
00002771,02/nov/21,18,15,66,2
00002772,26/ene/22,23,14,16,60
00002773,22/ene/20,24,4,13,95
00002774,30/may/20,20,15,64,37
00002775,04/nov/21,6,2,100,38
00002776,11/jun/22,23,15,34,78
00002777,30/oct/20,12,18,14,49
00002778,30/jul/20,5,11,32,21
00002779,30/jul/21,23,19,30,56
00002780,24/ago/22,25,20,7,38
00002781,01/dic/22,7,7,65,8
00002782,26/ene/20,24,7,57,19
00002783,30/jun/22,8,3,99,28
00002784,30/oct/21,19,9,27,58
00002785,30/oct/22,22,9,79,6
00002786,30/oct/22,22,20,37,65
00002787,30/jul/20,2,1,9,11
00002788,06/mar/20,2,3,10,36
00002789,09/feb/22,26,13,34,36
00002790,16/nov/20,9,5,35,43
00002791,12/feb/21,10,14,80,40
00002792,18/abr/22,25,19,100,99
00002793,18/ene/21,28,16,26,12
00002794,27/ene/22,10,18,38,62
00002795,30/jul/22,32,13,62,53
00002796,15/mar/22,7,4,42,26
00002797,10/feb/22,29,17,50,14
00002798,12/ene/20,21,8,42,67
00002799,04/jun/22,5,18,48,54
00002800,02/ago/22,11,1,72,65
00002801,04/jun/20,1,4,83,87
00002802,30/dic/21,9,18,13,43
00002803,21/mar/20,11,10,59,54
00002804,11/dic/20,15,6,55,78
00002805,11/ago/21,19,3,85,48
00002806,15/ene/20,26,2,9,54
00002807,10/nov/20,1,2,30,37
00002808,30/abr/20,19,2,48,87
00002809,29/dic/22,11,5,8,76
00002810,30/jul/22,15,6,13,73
00002811,18/abr/20,25,8,91,45
00002812,10/ene/20,4,8,28,75
00002813,16/ago/21,11,20,54,86
00002814,14/mar/22,9,20,10,51
00002815,30/jul/21,12,11,48,98
00002816,30/jul/22,28,10,89,32
00002817,30/oct/20,16,18,31,89
00002818,11/sep/22,28,15,13,2
00002819,24/jun/20,17,9,56,76
00002820,30/jul/22,15,8,94,4
00002821,01/jun/20,11,11,83,28
00002822,19/dic/22,21,3,22,79
00002823,10/sep/20,30,3,21,23
00002824,30/oct/21,25,1,80,34
00002825,08/sep/21,20,18,42,45
00002826,04/ago/20,27,14,23,32
00002827,30/may/20,10,15,38,63
00002828,30/oct/21,25,8,55,25
00002829,22/sep/22,17,11,7,41
00002830,20/ago/22,9,8,100,70
00002831,30/may/22,30,7,46,86
00002832,08/abr/20,19,6,90,49
00002833,27/jun/21,13,6,48,56
00002834,22/nov/22,12,13,98,84
00002835,17/mar/22,23,15,4,45
00002836,23/ene/22,21,4,84,7
00002837,30/oct/21,20,17,19,40
00002838,05/ago/21,29,14,84,12
00002839,31/ago/21,14,5,74,28
00002840,25/ago/21,6,7,51,24
00002841,17/nov/20,14,8,9,26
00002842,08/abr/21,15,6,58,80
00002843,03/mar/21,18,6,60,62
00002844,10/ago/21,10,17,65,71
00002845,23/jun/20,18,6,46,37
00002846,09/mar/22,24,14,7,54
00002847,19/sep/21,21,20,97,92
00002848,04/mar/21,23,6,41,44
00002849,25/jun/21,21,16,55,17
00002850,30/may/22,25,14,35,40
00002851,13/feb/21,27,19,93,59
00002852,30/mar/20,32,20,52,9
00002853,30/oct/21,4,16,83,99
00002854,30/oct/21,3,4,67,49
00002855,21/dic/21,4,7,31,9
00002856,25/mar/22,28,8,4,62
00002857,28/feb/20,15,20,51,27
00002858,29/sep/22,2,15,5,18
00002859,30/jul/20,9,14,33,95
00002860,30/dic/22,23,17,82,65
00002861,30/jul/20,28,6,8,30
00002862,11/sep/22,24,12,2,41
00002863,30/oct/20,13,7,44,17
00002864,22/mar/21,31,18,75,97
00002865,23/sep/22,17,12,89,15
00002866,25/nov/20,23,20,41,1
00002867,20/ago/22,16,18,42,42
00002868,10/abr/21,13,3,80,2
00002869,19/ago/22,27,12,11,85
00002870,30/oct/22,21,14,42,62
00002871,19/abr/20,30,18,55,49
00002872,29/ene/20,14,6,77,90
00002873,01/jun/22,30,16,15,43
00002874,31/nov/22,11,2,85,56
00002875,30/oct/22,30,19,34,68
00002876,30/jul/21,31,20,14,68
00002877,09/nov/21,5,16,96,54
00002878,15/sep/22,11,9,82,39
00002879,25/ene/22,2,11,36,20
00002880,24/sep/20,31,5,93,89
00002881,26/nov/20,7,12,40,99
00002882,28/sep/22,17,20,21,78
00002883,06/ago/21,26,8,81,84
00002884,09/jun/21,4,8,10,60
00002885,14/abr/20,21,12,73,60
00002886,30/ene/21,16,19,27,28
00002887,30/jul/20,7,9,94,88
00002888,28/nov/21,2,11,37,76
00002889,24/nov/22,25,19,25,72
00002890,26/jun/20,18,12,30,54
00002891,13/jun/21,4,4,99,16
00002892,01/nov/22,32,16,7,29
00002893,31/abr/20,27,1,77,4
00002894,15/jun/22,17,13,100,53
00002895,03/jun/21,13,19,59,68
00002896,30/may/20,22,8,7,21
00002897,01/jun/22,17,18,29,7
00002898,15/ene/20,17,20,11,9
00002899,26/feb/22,6,10,70,57
00002900,21/ene/20,10,1,2,61
00002901,11/jun/21,29,11,69,78
00002902,24/jun/20,24,1,42,48
00002903,20/ago/20,6,13,47,53
00002904,21/dic/21,8,6,43,13
00002905,05/abr/22,15,10,86,85
00002906,12/dic/22,24,12,11,9
00002907,30/jul/20,27,12,59,24
00002908,08/ago/20,5,7,68,70
00002909,30/jul/21,23,11,28,66
00002910,29/abr/21,22,19,1,94
00002911,12/ene/22,27,1,70,53
00002912,30/jul/22,31,18,12,6
00002913,16/mar/22,26,16,94,72
00002914,30/jul/22,10,3,13,30
00002915,22/mar/20,28,11,20,76
00002916,23/nov/21,15,8,36,71
00002917,04/nov/22,24,5,10,79
00002918,30/may/20,32,20,86,20
00002919,24/feb/22,31,10,11,15
00002920,03/dic/22,4,7,22,97
00002921,30/oct/22,20,17,21,52
00002922,30/may/22,29,16,9,36
00002923,08/abr/20,21,10,57,34
00002924,11/ago/21,32,14,28,58
00002925,04/nov/22,29,5,71,98
00002926,05/sep/22,19,8,58,26
00002927,11/mar/22,31,12,57,40
00002928,30/may/20,5,8,65,29
00002929,25/dic/21,17,14,47,42
00002930,03/ene/20,27,17,7,18
00002931,30/may/20,3,7,66,72
00002932,26/dic/21,1,2,58,73
00002933,18/jun/22,5,5,24,46
00002934,13/abr/20,24,19,6,61
00002935,07/jun/21,32,11,25,78
00002936,03/mar/20,9,5,98,77
00002937,15/feb/22,9,17,49,68
00002938,05/feb/20,23,11,31,93
00002939,18/dic/22,5,17,42,77
00002940,20/sep/20,6,5,64,100
00002941,17/dic/22,22,14,39,18
00002942,30/may/20,19,16,44,94
00002943,27/dic/20,13,3,55,97
00002944,15/abr/20,4,2,72,87
00002945,25/dic/22,11,20,30,23
00002946,08/ago/21,26,19,3,37
00002947,07/ene/22,11,14,67,8
00002948,24/abr/22,14,14,58,30
00002949,15/abr/21,23,7,36,87
00002950,17/abr/20,6,11,96,2
00002951,30/ago/21,27,20,69,18
00002952,30/oct/20,7,4,25,62
00002953,31/mar/21,15,13,81,69
00002954,17/jun/20,21,19,17,13
00002955,28/feb/20,28,9,32,71
00002956,30/oct/22,10,10,13,6
00002957,31/ene/22,28,18,86,89
00002958,03/jun/21,13,19,56,52
00002959,01/mar/22,28,2,20,76
00002960,08/ago/22,9,14,87,84
00002961,20/dic/22,10,9,59,99
00002962,09/jun/20,20,8,50,12
00002963,30/jul/21,6,5,88,57
00002964,30/oct/22,18,4,4,46
00002965,14/abr/21,27,3,47,6
00002966,06/mar/21,32,16,24,86
00002967,28/mar/21,32,4,2,48
00002968,04/nov/21,23,14,50,6
00002969,28/feb/22,22,5,46,30
00002970,21/abr/22,11,7,80,45
00002971,25/nov/21,18,11,59,100
00002972,11/abr/20,27,12,37,24
00002973,26/mar/21,4,19,18,3
00002974,31/jun/20,24,9,27,10
00002975,02/feb/20,24,15,44,21
00002976,15/feb/21,28,15,23,80
00002977,24/sep/22,10,15,48,78
00002978,27/feb/22,29,9,66,42
00002979,30/ene/20,31,13,87,56
00002980,30/may/20,16,16,7,4
00002981,04/sep/22,31,7,91,35
00002982,06/nov/20,28,14,30,56
00002983,14/feb/21,29,4,22,99
00002984,13/feb/22,19,5,49,42
00002985,04/feb/22,10,7,60,17
00002986,07/abr/20,32,5,71,76
00002987,30/jul/21,21,1,65,91
00002988,30/may/20,19,16,41,18
00002989,12/ene/20,12,18,61,45
00002990,27/ago/22,30,7,82,59
00002991,14/ago/22,20,11,8,66
00002992,30/oct/22,1,3,100,67
00002993,02/mar/22,1,17,88,15
00002994,30/jul/20,19,7,27,64
00002995,24/ene/21,19,9,14,42
00002996,10/ene/22,25,13,75,23
00002997,19/mar/21,22,18,22,27
00002998,22/mar/22,31,14,21,48
00002999,23/abr/22,5,15,29,67
00003000,30/may/20,16,1,53,19
00003001,21/sep/22,26,8,40,16
00003002,30/may/21,23,16,21,80
00003003,31/abr/21,28,20,72,20
00003004,30/jul/20,27,13,37,15
00003005,30/jul/22,1,12,58,89
00003006,10/nov/22,6,16,86,93
00003007,16/ene/20,13,5,34,62
00003008,06/nov/20,27,8,19,78
00003009,11/abr/22,14,12,6,80
00003010,17/feb/21,16,15,55,7
00003011,30/jul/21,14,17,4,28
00003012,27/ene/22,27,18,25,16
00003013,11/nov/22,5,12,20,95
00003014,17/feb/20,12,2,82,14
00003015,30/may/22,19,14,98,96
00003016,17/feb/21,12,16,55,28
00003017,18/abr/20,23,17,96,36
00003018,30/may/22,23,3,1,80
00003019,17/jun/20,30,12,4,6
00003020,30/may/22,15,9,81,52
00003021,30/may/20,2,2,12,79
00003022,30/may/21,13,13,93,30
00003023,17/dic/22,1,4,82,40
00003024,16/sep/22,31,1,63,97
00003025,17/ene/20,14,16,83,33
00003026,03/dic/22,22,2,37,38
00003027,30/may/22,6,7,45,59
00003028,21/dic/20,18,1,12,11
00003029,18/mar/21,8,16,100,17
00003030,30/may/22,8,6,24,93
00003031,28/abr/22,18,15,53,32
00003032,14/feb/22,4,10,99,95
00003033,20/ago/21,7,6,7,79
00003034,30/oct/22,26,5,94,11
00003035,02/abr/22,18,2,74,57
00003036,30/oct/20,26,7,15,18
00003037,27/feb/20,22,14,50,100
00003038,30/oct/20,18,10,54,98
00003039,30/jul/21,29,19,38,43
00003040,30/may/22,21,13,47,9
00003041,26/mar/22,16,15,84,57
00003042,19/mar/21,21,10,74,43
00003043,12/sep/21,14,14,93,75
00003044,07/jun/22,2,15,12,51
00003045,30/jul/21,6,20,64,73
00003046,19/nov/21,8,8,97,95
00003047,28/nov/22,27,14,99,82
00003048,19/nov/20,6,12,39,29
00003049,30/oct/22,25,6,41,68
00003050,27/sep/21,2,18,1,16
00003051,15/nov/20,6,16,72,34
00003052,30/oct/20,5,5,73,49
00003053,30/oct/20,21,1,29,97
00003054,28/ene/20,26,5,96,58
00003055,30/jul/20,10,6,80,75
00003056,15/jun/22,32,14,96,73
00003057,28/feb/20,17,1,19,60
00003058,18/ene/20,25,9,36,36
00003059,27/feb/22,22,20,39,17
00003060,04/nov/22,16,3,34,35
00003061,07/abr/20,21,19,88,47
00003062,30/mar/21,13,8,53,56
00003063,26/dic/21,12,9,31,56
00003064,05/jun/21,25,8,60,89
00003065,30/jul/20,27,4,84,88
00003066,30/oct/20,27,15,100,74
00003067,30/oct/21,12,18,39,19
00003068,12/feb/22,6,8,76,87
00003069,30/may/22,3,3,94,5
00003070,26/abr/21,21,19,47,46
00003071,30/jul/20,2,12,24,32
00003072,30/oct/21,14,18,42,59
00003073,05/abr/20,24,11,77,29
00003074,26/abr/22,16,17,23,20
00003075,12/feb/21,4,20,99,99
00003076,17/mar/20,32,6,34,78
00003077,30/oct/22,32,8,4,87
00003078,23/jun/22,29,1,48,64
00003079,30/jul/21,14,1,28,6
00003080,21/nov/20,5,2,26,53
00003081,09/ene/22,27,15,78,92
00003082,30/oct/21,11,13,40,49
00003083,30/jul/21,27,18,88,39
00003084,21/abr/20,31,9,11,85
00003085,05/mar/21,30,9,85,53
00003086,30/may/22,7,4,52,81
00003087,04/abr/20,11,2,28,64
00003088,02/dic/22,21,16,92,26
00003089,30/ago/20,15,5,12,44
00003090,19/mar/22,21,18,74,38
00003091,26/feb/22,26,15,16,10
00003092,30/jul/20,15,6,21,39
00003093,13/ene/21,10,12,98,71
00003094,17/ene/20,28,13,30,55
00003095,13/abr/22,8,7,38,88
00003096,09/mar/20,14,2,52,95
00003097,30/may/21,12,17,13,46
00003098,25/mar/22,15,4,84,97
00003099,31/abr/20,25,3,15,23
00003100,30/jul/20,10,13,20,31
00003101,09/abr/22,12,13,58,86
00003102,23/abr/21,21,9,49,98
00003103,30/may/20,10,6,35,8
00003104,29/jun/21,10,3,20,33
00003105,05/mar/20,30,2,12,79
